species,xc_id,chunk_index,file_path,duration_sec,source_file,type,sex,stage,q,length,length_sec,cnt,date,rec,lat,lon,split
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,1,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk001.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,2,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk002.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,3,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk003.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,4,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk004.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,5,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk005.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,6,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk006.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,7,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk007.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,8,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk008.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,9,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk009.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,10,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk010.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,11,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk011.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,12,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk012.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,13,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk013.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,14,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk014.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,15,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk015.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,16,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk016.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,17,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk017.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,18,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk018.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,19,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk019.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,20,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk020.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,21,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk021.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,22,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk022.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,23,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk023.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,24,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk024.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,25,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk025.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,26,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk026.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,27,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk027.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,28,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk028.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,29,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk029.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,30,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk030.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,31,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk031.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,32,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk032.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,33,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk033.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,34,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk034.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,35,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk035.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,36,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk036.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,37,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk037.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,38,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk038.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,39,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk039.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,40,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk040.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,41,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk041.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,42,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk042.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,43,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk043.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,44,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk044.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,45,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk045.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,46,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk046.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,47,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk047.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,48,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk048.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,49,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk049.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,50,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk050.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,51,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk051.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,52,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk052.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,53,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk053.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,54,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk054.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,55,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk055.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,56,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk056.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032,57,data/processed/Eurasian_Wigeon/XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032_chunk057.wav,3.0,XC113187-Anas_penelope_Poland_Jarek_Matusiak_20110312-032.mp3,"flight call, song","female, male",,A,2:52,172.0,Poland,2011-03-12,Jarek Matusiak,52.456,20.733,train
Eurasian_Wigeon,XC143305-Brunnakke,0,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk000.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,1,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk001.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,2,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk002.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,3,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk003.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,4,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk004.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,5,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk005.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,6,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk006.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,7,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk007.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,8,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk008.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,9,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk009.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,10,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk010.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,11,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk011.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,12,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk012.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,13,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk013.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
Eurasian_Wigeon,XC143305-Brunnakke,14,data/processed/Eurasian_Wigeon/XC143305-Brunnakke_chunk014.wav,3.0,XC143305-Brunnakke XC Giske 20.mars 2013 kl. 11.30.mp3,song,,,B,1:10,70.0,Norway,2013-03-20,Elias A. Ryberg,62.5066,6.0439,train
