species,xc_id,chunk_index,file_path,duration_sec,source_file
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,4,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk004.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,5,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk005.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,6,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk006.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,7,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk007.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,8,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk008.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,9,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk009.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012,10,data\processed\Eurasian_Teal\Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012_chunk010.wav,10.0,Anas_crecca_Modlin_Poland_Jarek_Matusiak_201203012.mp3
Eurasian_Teal,KrickahonaTimaden2009-04-22,0,data\processed\Eurasian_Teal\KrickahonaTimaden2009-04-22_chunk000.wav,10.0,KrickahonaTimaden2009-04-22.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,0,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk000.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,1,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk001.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,2,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk002.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,3,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk003.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,4,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk004.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,5,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk005.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,6,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk006.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,7,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk007.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,8,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk008.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,9,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk009.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,10,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk010.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,11,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk011.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,12,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk012.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,13,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk013.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,14,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk014.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,15,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk015.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,16,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk016.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,17,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk017.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,18,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk018.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,19,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk019.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,20,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk020.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,21,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk021.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,22,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk022.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,23,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk023.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,24,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk024.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,25,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk025.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,26,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk026.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1049855-081025_005_Anas.crecca-call-bath,27,data\processed\Eurasian_Teal\XC1049855-081025_005_Anas.crecca-call-bath_chunk027.wav,10.0,XC1049855-081025_005_Anas.crecca-call-bath.mp3
Eurasian_Teal,XC1093193-260402_0330-1_2B-sel-Kricka-gravand,0,data\processed\Eurasian_Teal\XC1093193-260402_0330-1_2B-sel-Kricka-gravand_chunk000.wav,10.0,XC1093193-260402_0330-1_2B-sel-Kricka-gravand.wav
Eurasian_Teal,XC1093193-260402_0330-1_2B-sel-Kricka-gravand,1,data\processed\Eurasian_Teal\XC1093193-260402_0330-1_2B-sel-Kricka-gravand_chunk001.wav,10.0,XC1093193-260402_0330-1_2B-sel-Kricka-gravand.wav
Eurasian_Teal,XC1093193-260402_0330-1_2B-sel-Kricka-gravand,2,data\processed\Eurasian_Teal\XC1093193-260402_0330-1_2B-sel-Kricka-gravand_chunk002.wav,10.0,XC1093193-260402_0330-1_2B-sel-Kricka-gravand.wav
Eurasian_Teal,XC110332-Kricka-2012-04-16,0,data\processed\Eurasian_Teal\XC110332-Kricka-2012-04-16_chunk000.wav,10.0,XC110332-Kricka-2012-04-16.mp3
Eurasian_Teal,XC110332-Kricka-2012-04-16,1,data\processed\Eurasian_Teal\XC110332-Kricka-2012-04-16_chunk001.wav,10.0,XC110332-Kricka-2012-04-16.mp3
Eurasian_Teal,XC110332-Kricka-2012-04-16,2,data\processed\Eurasian_Teal\XC110332-Kricka-2012-04-16_chunk002.wav,10.0,XC110332-Kricka-2012-04-16.mp3
Eurasian_Teal,XC1106784-Kricka_38,0,data\processed\Eurasian_Teal\XC1106784-Kricka_38_chunk000.wav,10.0,XC1106784-Kricka_38.mp3
Eurasian_Teal,XC1106784-Kricka_38,1,data\processed\Eurasian_Teal\XC1106784-Kricka_38_chunk001.wav,10.0,XC1106784-Kricka_38.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,0,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk000.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,1,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk001.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,2,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk002.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,3,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk003.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,4,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk004.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,5,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk005.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,6,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk006.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,7,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk007.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,8,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk008.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,9,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk009.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,10,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk010.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,11,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk011.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125,12,data\processed\Eurasian_Teal\XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125_chunk012.wav,10.0,XC113457-Anas_crecca_Poland_Jarek_Matusiak_20121125.mp3
Eurasian_Teal,XC113967-Anas_crecca_Poland_Jarek_Matusiak_20121202-012,0,data\processed\Eurasian_Teal\XC113967-Anas_crecca_Poland_Jarek_Matusiak_20121202-012_chunk000.wav,10.0,XC113967-Anas_crecca_Poland_Jarek_Matusiak_20121202-012.MP3
Eurasian_Teal,XC153852-Krikkand,0,data\processed\Eurasian_Teal\XC153852-Krikkand_chunk000.wav,10.0,XC153852-Krikkand XC  Glomma -Verken -130724_222359_AERY0652.mp3
Eurasian_Teal,XC153852-Krikkand,1,data\processed\Eurasian_Teal\XC153852-Krikkand_chunk001.wav,10.0,XC153852-Krikkand XC  Glomma -Verken -130724_222359_AERY0652.mp3
Eurasian_Teal,XC190740-Anas_crecca_m1_Poland_Jarek_Matusiak_20140413_31,0,data\processed\Eurasian_Teal\XC190740-Anas_crecca_m1_Poland_Jarek_Matusiak_20140413_31_chunk000.wav,10.0,XC190740-Anas_crecca_m1_Poland_Jarek_Matusiak_20140413_31.mp3
Eurasian_Teal,XC190745-Anas_crecca_m4_Poland_Jarek_Matusiak_20140413_31,0,data\processed\Eurasian_Teal\XC190745-Anas_crecca_m4_Poland_Jarek_Matusiak_20140413_31_chunk000.wav,10.0,XC190745-Anas_crecca_m4_Poland_Jarek_Matusiak_20140413_31.mp3
Eurasian_Teal,XC190749-Anas_crecca_f3_Poland_Jarek_Matusiak_20140413_30,0,data\processed\Eurasian_Teal\XC190749-Anas_crecca_f3_Poland_Jarek_Matusiak_20140413_30_chunk000.wav,10.0,XC190749-Anas_crecca_f3_Poland_Jarek_Matusiak_20140413_30.mp3
Eurasian_Teal,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30,0,data\processed\Eurasian_Teal\XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30_chunk000.wav,10.0,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30.mp3
Eurasian_Teal,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30,1,data\processed\Eurasian_Teal\XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30_chunk001.wav,10.0,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30.mp3
Eurasian_Teal,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30,2,data\processed\Eurasian_Teal\XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30_chunk002.wav,10.0,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30.mp3
Eurasian_Teal,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30,3,data\processed\Eurasian_Teal\XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30_chunk003.wav,10.0,XC190750-Anas_crecca_mf_Poland_Jarek_Matusiak_20140413_30.mp3
Eurasian_Teal,XC280944-055,0,data\processed\Eurasian_Teal\XC280944-055_chunk000.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,1,data\processed\Eurasian_Teal\XC280944-055_chunk001.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,2,data\processed\Eurasian_Teal\XC280944-055_chunk002.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,3,data\processed\Eurasian_Teal\XC280944-055_chunk003.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,4,data\processed\Eurasian_Teal\XC280944-055_chunk004.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,5,data\processed\Eurasian_Teal\XC280944-055_chunk005.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,6,data\processed\Eurasian_Teal\XC280944-055_chunk006.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280944-055,7,data\processed\Eurasian_Teal\XC280944-055_chunk007.wav,10.0,XC280944-055 1 Wintertaling 1 Balts.mp3
Eurasian_Teal,XC280945-055,0,data\processed\Eurasian_Teal\XC280945-055_chunk000.wav,10.0,XC280945-055 2 Wintertaling 2 Roep mannetje.mp3
Eurasian_Teal,XC280945-055,1,data\processed\Eurasian_Teal\XC280945-055_chunk001.wav,10.0,XC280945-055 2 Wintertaling 2 Roep mannetje.mp3
Eurasian_Teal,XC280945-055,2,data\processed\Eurasian_Teal\XC280945-055_chunk002.wav,10.0,XC280945-055 2 Wintertaling 2 Roep mannetje.mp3
Eurasian_Teal,"XC304648-Wintertaling,",0,"data\processed\Eurasian_Teal\XC304648-Wintertaling,_chunk000.wav",10.0,"XC304648-Wintertaling, Markiezaat, 170216.mp3"
Eurasian_Teal,"XC304648-Wintertaling,",1,"data\processed\Eurasian_Teal\XC304648-Wintertaling,_chunk001.wav",10.0,"XC304648-Wintertaling, Markiezaat, 170216.mp3"
Eurasian_Teal,"XC304648-Wintertaling,",2,"data\processed\Eurasian_Teal\XC304648-Wintertaling,_chunk002.wav",10.0,"XC304648-Wintertaling, Markiezaat, 170216.mp3"
Eurasian_Teal,XC340595-32_anacre_naaras2-kutsu_Suomi_Korpilahti_2008-04-27,0,data\processed\Eurasian_Teal\XC340595-32_anacre_naaras2-kutsu_Suomi_Korpilahti_2008-04-27_chunk000.wav,10.0,XC340595-32_anacre_naaras2-kutsu_Suomi_Korpilahti_2008-04-27.mp3
Eurasian_Teal,XC340595-32_anacre_naaras2-kutsu_Suomi_Korpilahti_2008-04-27,1,data\processed\Eurasian_Teal\XC340595-32_anacre_naaras2-kutsu_Suomi_Korpilahti_2008-04-27_chunk001.wav,10.0,XC340595-32_anacre_naaras2-kutsu_Suomi_Korpilahti_2008-04-27.mp3
Eurasian_Teal,XC403075-Eurasian,0,data\processed\Eurasian_Teal\XC403075-Eurasian_chunk000.wav,10.0,"XC403075-Eurasian Teal (call, BE, Mol Grote Plas, 18feb2018, 1).mp3"
Eurasian_Teal,XC403075-Eurasian,1,data\processed\Eurasian_Teal\XC403075-Eurasian_chunk001.wav,10.0,"XC403075-Eurasian Teal (call, BE, Mol Grote Plas, 18feb2018, 1).mp3"
Eurasian_Teal,XC403075-Eurasian,2,data\processed\Eurasian_Teal\XC403075-Eurasian_chunk002.wav,10.0,"XC403075-Eurasian Teal (call, BE, Mol Grote Plas, 18feb2018, 1).mp3"
Eurasian_Teal,XC403075-Eurasian,3,data\processed\Eurasian_Teal\XC403075-Eurasian_chunk003.wav,10.0,"XC403075-Eurasian Teal (call, BE, Mol Grote Plas, 18feb2018, 1).mp3"
Eurasian_Teal,XC403075-Eurasian,4,data\processed\Eurasian_Teal\XC403075-Eurasian_chunk004.wav,10.0,"XC403075-Eurasian Teal (call, BE, Mol Grote Plas, 18feb2018, 1).mp3"
Eurasian_Teal,XC403075-Eurasian,5,data\processed\Eurasian_Teal\XC403075-Eurasian_chunk005.wav,10.0,"XC403075-Eurasian Teal (call, BE, Mol Grote Plas, 18feb2018, 1).mp3"
Eurasian_Teal,"XC406499-Wintertaling,",0,"data\processed\Eurasian_Teal\XC406499-Wintertaling,_chunk000.wav",10.0,"XC406499-Wintertaling, flight call, 140318 0448 uur.mp3"
Eurasian_Teal,"XC406499-Wintertaling,",1,"data\processed\Eurasian_Teal\XC406499-Wintertaling,_chunk001.wav",10.0,"XC406499-Wintertaling, flight call, 140318 0448 uur.mp3"
Eurasian_Teal,"XC406499-Wintertaling,",2,"data\processed\Eurasian_Teal\XC406499-Wintertaling,_chunk002.wav",10.0,"XC406499-Wintertaling, flight call, 140318 0448 uur.mp3"
Eurasian_Teal,"XC406499-Wintertaling,",3,"data\processed\Eurasian_Teal\XC406499-Wintertaling,_chunk003.wav",10.0,"XC406499-Wintertaling, flight call, 140318 0448 uur.mp3"
Eurasian_Teal,XC520583-AB-075,0,data\processed\Eurasian_Teal\XC520583-AB-075_chunk000.wav,10.0,XC520583-AB-075 cyraneczki (2).mp3
Eurasian_Teal,XC520583-AB-075,1,data\processed\Eurasian_Teal\XC520583-AB-075_chunk001.wav,10.0,XC520583-AB-075 cyraneczki (2).mp3
Eurasian_Teal,XC520583-AB-075,2,data\processed\Eurasian_Teal\XC520583-AB-075_chunk002.wav,10.0,XC520583-AB-075 cyraneczki (2).mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,0,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk000.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,1,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk001.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,2,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk002.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,3,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk003.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,4,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk004.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,5,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk005.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,6,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk006.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,7,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk007.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,8,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk008.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,9,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk009.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,10,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk010.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,11,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk011.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls,12,data\processed\Eurasian_Teal\XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls_chunk012.wav,10.0,XC554855-rdbpara_2020-05-06_20h20_Teal_male_calls.mp3
Eurasian_Teal,XC589700-T-1627D52,0,data\processed\Eurasian_Teal\XC589700-T-1627D52_chunk000.wav,10.0,XC589700-T-1627D52.mp3
Eurasian_Teal,XC589700-T-1627D52,1,data\processed\Eurasian_Teal\XC589700-T-1627D52_chunk001.wav,10.0,XC589700-T-1627D52.mp3
Eurasian_Teal,XC589702-T-1627D51,0,data\processed\Eurasian_Teal\XC589702-T-1627D51_chunk000.wav,10.0,XC589702-T-1627D51.mp3
Eurasian_Teal,XC589702-T-1627D51,1,data\processed\Eurasian_Teal\XC589702-T-1627D51_chunk001.wav,10.0,XC589702-T-1627D51.mp3
Eurasian_Teal,XC589702-T-1627D51,2,data\processed\Eurasian_Teal\XC589702-T-1627D51_chunk002.wav,10.0,XC589702-T-1627D51.mp3
Eurasian_Teal,XC589702-T-1627D51,3,data\processed\Eurasian_Teal\XC589702-T-1627D51_chunk003.wav,10.0,XC589702-T-1627D51.mp3
Eurasian_Teal,XC589702-T-1627D51,4,data\processed\Eurasian_Teal\XC589702-T-1627D51_chunk004.wav,10.0,XC589702-T-1627D51.mp3
Eurasian_Teal,XC589702-T-1627D51,5,data\processed\Eurasian_Teal\XC589702-T-1627D51_chunk005.wav,10.0,XC589702-T-1627D51.mp3
Eurasian_Teal,XC593816-Jarek,0,data\processed\Eurasian_Teal\XC593816-Jarek_chunk000.wav,10.0,XC593816-Jarek Matusiak-374 (2) cyraneczka.mp3
Eurasian_Teal,XC593821-Jarek,0,data\processed\Eurasian_Teal\XC593821-Jarek_chunk000.wav,10.0,XC593821-Jarek Matusiak -370 cyraneczki.mp3
Eurasian_Teal,XC593821-Jarek,1,data\processed\Eurasian_Teal\XC593821-Jarek_chunk001.wav,10.0,XC593821-Jarek Matusiak -370 cyraneczki.mp3
Eurasian_Teal,XC604958-teal-1627d49-2,0,data\processed\Eurasian_Teal\XC604958-teal-1627d49-2_chunk000.wav,10.0,XC604958-teal-1627d49-2.mp3
Eurasian_Teal,XC604958-teal-1627d49-2,1,data\processed\Eurasian_Teal\XC604958-teal-1627d49-2_chunk001.wav,10.0,XC604958-teal-1627d49-2.mp3
